Sample_ID,Window_ID,Timestamp_s,AccX_g,AccY_g,AccZ_g,Activity
6693,W00134,2.1,0.2887,0.0571,1.0597,Walking
6694,W00134,2.15,0.1749,0.231,0.9898,Walking
6695,W00134,2.2,0.1235,0.1772,1.0518,Walking
6696,W00134,2.25,0.0024,0.085,0.9785,Walking
6697,W00134,2.3,0.0327,0.1226,0.7787,Walking
6698,W00134,2.35,-0.1055,0.1247,0.8333,Walking
6699,W00134,2.4,-0.1905,-0.0337,0.9656,Walking
6700,W00134,2.45,0.0524,0.103,0.7468,Walking
6701,W00135,0.0,0.7221,0.3571,0.9895,Running
6702,W00135,0.05,0.6397,0.121,0.9146,Running
6703,W00135,0.1,0.5531,0.4399,1.105,Running
6704,W00135,0.15,-0.0813,0.1522,1.0898,Running
6705,W00135,0.2,-0.3653,-0.0393,0.5571,Running
6706,W00135,0.25,-0.3129,-0.1299,0.8351,Running
6707,W00135,0.3,-0.1865,0.2069,0.9075,Running
6708,W00135,0.35,-0.0136,0.2707,0.8542,Running
6709,W00135,0.4,0.7243,0.0591,0.954,Running
6710,W00135,0.45,0.9274,0.6345,0.6755,Running
6711,W00135,0.5,0.279,0.4218,0.9367,Running
6712,W00135,0.55,-0.2322,0.2462,0.9651,Running
6713,W00135,0.6,-0.0434,0.0281,0.9051,Running
6714,W00135,0.65,-0.3234,0.0133,1.0676,Running
6715,W00135,0.7,0.1041,0.1117,0.8886,Running
6716,W00135,0.75,0.3556,0.2601,0.9112,Running
6717,W00135,0.8,0.8181,0.4583,1.2607,Running
6718,W00135,0.85,0.5116,0.4599,1.2559,Running
6719,W00135,0.9,0.6431,0.1202,0.6251,Running
6720,W00135,0.95,-0.1959,0.167,0.8663,Running
6721,W00135,1.0,-0.1979,-0.0314,0.6397,Running
6722,W00135,1.05,-0.1695,0.1665,1.0376,Running
6723,W00135,1.1,-0.1856,0.0599,0.9055,Running
6724,W00135,1.15,0.4945,0.31,1.1364,Running
6725,W00135,1.2,0.572,0.3384,1.0123,Running
6726,W00135,1.25,0.671,0.461,1.062,Running
6727,W00135,1.3,0.3845,-0.0405,0.6588,Running
6728,W00135,1.35,-0.4047,0.1691,0.7579,Running
6729,W00135,1.4,-0.212,-0.2769,1.0163,Running
6730,W00135,1.45,-0.4586,0.046,0.8153,Running
6731,W00135,1.5,0.1759,0.2214,0.7689,Running
6732,W00135,1.55,0.6285,0.3298,0.8768,Running
6733,W00135,1.6,0.533,0.3616,1.231,Running
6734,W00135,1.65,0.3005,0.484,1.1085,Running
6735,W00135,1.7,0.2994,0.1464,0.9042,Running
6736,W00135,1.75,-0.0049,0.3249,0.701,Running
6737,W00135,1.8,-0.4518,0.4402,0.8418,Running
6738,W00135,1.85,-0.2893,0.1189,0.4816,Running
6739,W00135,1.9,0.1472,-0.125,0.7915,Running
6740,W00135,1.95,0.6743,0.1422,0.9611,Running
6741,W00135,2.0,0.525,0.5604,1.0139,Running
6742,W00135,2.05,0.4652,0.3474,1.2001,Running
6743,W00135,2.1,0.1046,0.3862,1.0521,Running
6744,W00135,2.15,-0.3867,0.176,0.6625,Running
6745,W00135,2.2,-0.446,0.0223,0.8029,Running
6746,W00135,2.25,-0.1826,0.4173,0.7026,Running
6747,W00135,2.3,0.2099,0.4813,0.7849,Running
6748,W00135,2.35,0.7645,0.3676,0.9495,Running
6749,W00135,2.4,0.7759,0.4424,1.0132,Running
6750,W00135,2.45,0.3864,0.3656,1.0828,Running
6751,W00136,0.0,0.0981,0.0923,0.9885,Standing
6752,W00136,0.05,0.077,0.1403,0.9694,Standing
6753,W00136,0.1,0.095,0.0575,0.9574,Standing
6754,W00136,0.15,0.0436,0.1279,0.9909,Standing
6755,W00136,0.2,0.0489,0.1246,1.0328,Standing
6756,W00136,0.25,0.036,0.1151,0.9862,Standing
6757,W00136,0.3,0.0766,0.0493,1.0332,Standing
6758,W00136,0.35,0.0131,0.0706,0.9946,Standing
6759,W00136,0.4,0.1227,0.04,0.9502,Standing
6760,W00136,0.45,0.0152,0.1224,0.9381,Standing
6761,W00136,0.5,0.0023,0.068,0.9923,Standing
6762,W00136,0.55,0.0197,0.0803,1.0014,Standing
6763,W00136,0.6,0.0511,0.1044,0.9886,Standing
6764,W00136,0.65,0.0167,0.117,0.9518,Standing
6765,W00136,0.7,0.0285,0.0604,0.9549,Standing
6766,W00136,0.75,0.0527,0.0725,1.0042,Standing
6767,W00136,0.8,0.0727,0.0833,0.9669,Standing
6768,W00136,0.85,0.0163,0.1087,0.9695,Standing
6769,W00136,0.9,0.0591,0.1041,1.0127,Standing
6770,W00136,0.95,0.0293,0.1368,0.9818,Standing
6771,W00136,1.0,0.0611,0.0721,0.9753,Standing
6772,W00136,1.05,-0.0615,0.0586,0.9953,Standing
6773,W00136,1.1,-0.016,0.0587,0.9631,Standing
6774,W00136,1.15,0.0366,0.1052,0.9299,Standing
6775,W00136,1.2,0.039,0.101,1.0023,Standing
6776,W00136,1.25,0.085,0.1242,0.9997,Standing
6777,W00136,1.3,0.0727,0.0734,0.9887,Standing
6778,W00136,1.35,-0.0367,0.0511,0.929,Standing
6779,W00136,1.4,0.0465,0.0772,0.9787,Standing
6780,W00136,1.45,0.0477,0.0877,0.9995,Standing
6781,W00136,1.5,-0.0008,0.1372,0.9821,Standing
6782,W00136,1.55,0.1044,0.0984,0.9921,Standing
6783,W00136,1.6,0.0521,0.1261,1.0199,Standing
6784,W00136,1.65,0.055,0.118,0.9243,Standing
6785,W00136,1.7,0.1274,0.1064,0.9878,Standing
6786,W00136,1.75,0.047,0.1081,1.0015,Standing
6787,W00136,1.8,0.0998,0.0703,1.0211,Standing
6788,W00136,1.85,0.0635,0.1276,1.0141,Standing
6789,W00136,1.9,0.0445,0.1513,1.0044,Standing
6790,W00136,1.95,0.0544,0.1141,1.0108,Standing
6791,W00136,2.0,0.0893,0.0713,1.0398,Standing
6792,W00136,2.05,0.059,0.087,1.0291,Standing
6793,W00136,2.1,0.0652,0.0666,0.953,Standing
6794,W00136,2.15,0.0581,0.1055,0.9606,Standing
6795,W00136,2.2,0.0514,0.0723,0.9409,Standing
6796,W00136,2.25,0.0563,0.1006,0.9778,Standing
6797,W00136,2.3,0.0283,0.125,1.0124,Standing
6798,W00136,2.35,0.045,0.072,0.9377,Standing
6799,W00136,2.4,0.0223,0.0006,0.9488,Standing
6800,W00136,2.45,0.0806,0.1204,0.9838,Standing
6801,W00137,0.0,0.5888,0.154,1.2239,Running
6802,W00137,0.05,0.471,0.2934,0.9164,Running
6803,W00137,0.1,-0.0576,0.1742,0.9895,Running
6804,W00137,0.15,-0.4663,-0.1423,0.9229,Running
6805,W00137,0.2,-0.6257,-0.0493,1.1324,Running
6806,W00137,0.25,-0.1195,-0.1082,0.754,Running
6807,W00137,0.3,0.4837,0.0842,1.018,Running
6808,W00137,0.35,0.6073,0.7394,0.9817,Running
6809,W00137,0.4,0.6538,0.4294,0.8665,Running
6810,W00137,0.45,0.0704,0.2375,1.0694,Running
6811,W00137,0.5,-0.266,0.1847,1.0314,Running
6812,W00137,0.55,-0.1596,-0.1014,0.5885,Running
6813,W00137,0.6,-0.469,-0.061,0.6805,Running
6814,W00137,0.65,0.4863,0.1267,0.6098,Running
6815,W00137,0.7,0.4704,0.3998,1.0354,Running
6816,W00137,0.75,0.4427,0.5608,1.2,Running
6817,W00137,0.8,0.4608,0.0982,0.9091,Running
6818,W00137,0.85,0.0499,0.1747,0.9108,Running
6819,W00137,0.9,-0.2343,0.114,0.6934,Running
6820,W00137,0.95,-0.2299,-0.1821,0.6052,Running
6821,W00137,1.0,-0.1349,0.0251,0.7564,Running
6822,W00137,1.05,0.4438,0.0224,1.168,Running
6823,W00137,1.1,0.7534,0.4611,1.2799,Running
6824,W00137,1.15,0.7626,0.4866,1.0316,Running
6825,W00137,1.2,0.524,0.4473,0.846,Running
6826,W00137,1.25,-0.0417,-0.1924,0.5378,Running
6827,W00137,1.3,-0.3771,-0.1914,0.8755,Running
6828,W00137,1.35,-0.2167,-0.0132,0.9363,Running
6829,W00137,1.4,0.261,0.2133,0.7721,Running
6830,W00137,1.45,0.3607,0.494,1.0667,Running
6831,W00137,1.5,0.8193,0.7218,1.1083,Running
6832,W00137,1.55,0.4556,0.3662,1.0542,Running
6833,W00137,1.6,-0.0505,0.2665,1.1596,Running
6834,W00137,1.65,-0.1594,-0.177,0.7201,Running
6835,W00137,1.7,-0.2115,0.0244,0.9204,Running
6836,W00137,1.75,-0.2472,0.4615,1.0503,Running
6837,W00137,1.8,0.3182,0.335,1.1293,Running
6838,W00137,1.85,0.5769,0.3795,1.0887,Running
6839,W00137,1.9,0.3367,0.5277,1.144,Running
6840,W00137,1.95,0.3783,0.087,0.9521,Running
6841,W00137,2.0,-0.1623,0.4085,1.0501,Running
6842,W00137,2.05,-0.6467,-0.0833,1.0189,Running
6843,W00137,2.1,-0.1455,-0.1605,0.6628,Running
6844,W00137,2.15,0.3747,0.3166,0.9884,Running
6845,W00137,2.2,0.4765,0.2499,1.0208,Running
6846,W00137,2.25,0.6401,0.3963,0.9791,Running
6847,W00137,2.3,0.4842,0.5243,0.8578,Running
6848,W00137,2.35,0.2542,0.0334,1.2962,Running
6849,W00137,2.4,-0.461,0.1866,0.8627,Running
6850,W00137,2.45,-0.2742,-0.3171,0.6914,Running
6851,W00138,0.0,0.105,0.1084,1.042,Walking
6852,W00138,0.05,0.2048,0.3517,1.0014,Walking
6853,W00138,0.1,0.1552,0.2498,0.9672,Walking
6854,W00138,0.15,0.1832,0.1849,1.0446,Walking
6855,W00138,0.2,0.2954,0.2708,1.0437,Walking
6856,W00138,0.25,0.2198,0.2741,0.9974,Walking
6857,W00138,0.3,0.1779,0.1367,0.9866,Walking
6858,W00138,0.35,0.1049,-0.017,0.866,Walking
6859,W00138,0.4,-0.06,0.1229,0.8507,Walking
6860,W00138,0.45,0.0199,0.0076,0.7945,Walking
6861,W00138,0.5,-0.0647,0.1541,0.6877,Walking
6862,W00138,0.55,0.0169,0.1462,0.7545,Walking
6863,W00138,0.6,0.0476,0.1413,0.9429,Walking
6864,W00138,0.65,0.1604,0.0691,0.9066,Walking
6865,W00138,0.7,0.2361,0.2559,1.1203,Walking
6866,W00138,0.75,0.4061,0.2531,0.9218,Walking
6867,W00138,0.8,0.3621,0.4511,1.0677,Walking
6868,W00138,0.85,0.1285,0.1677,1.1455,Walking
6869,W00138,0.9,0.1352,0.1562,0.9381,Walking
6870,W00138,0.95,0.0773,0.0506,0.9755,Walking
6871,W00138,1.0,-0.0578,0.0553,0.8113,Walking
6872,W00138,1.05,-0.0337,0.0063,0.6212,Walking
6873,W00138,1.1,0.0305,0.1463,0.8159,Walking
6874,W00138,1.15,-0.054,0.2139,0.8923,Walking
6875,W00138,1.2,0.0154,0.1058,0.8997,Walking
6876,W00138,1.25,0.1594,0.1841,1.0239,Walking
6877,W00138,1.3,0.1492,0.2671,0.9745,Walking
6878,W00138,1.35,0.2685,0.039,1.082,Walking
6879,W00138,1.4,0.275,0.3105,1.0411,Walking
6880,W00138,1.45,0.2077,0.1408,1.0616,Walking
6881,W00138,1.5,0.1464,0.0952,0.9866,Walking
6882,W00138,1.55,-0.0356,0.1472,0.8248,Walking
6883,W00138,1.6,-0.04,-0.0685,0.8174,Walking
6884,W00138,1.65,-0.1751,0.0142,0.8697,Walking
6885,W00138,1.7,0.0448,0.0301,0.8746,Walking
6886,W00138,1.75,-0.0989,0.0844,0.7541,Walking
6887,W00138,1.8,-0.0747,0.2354,0.9535,Walking
6888,W00138,1.85,0.1094,0.1113,0.9348,Walking
6889,W00138,1.9,0.3633,0.2449,1.0831,Walking
6890,W00138,1.95,0.3183,0.303,1.0254,Walking
6891,W00138,2.0,0.3369,0.2665,1.0102,Walking
6892,W00138,2.05,0.22,0.2244,1.0948,Walking
6893,W00138,2.1,0.084,0.0975,0.954,Walking
6894,W00138,2.15,-0.0066,-0.1164,0.9409,Walking
6895,W00138,2.2,0.1236,0.0062,0.7989,Walking
6896,W00138,2.25,0.018,0.0837,0.8257,Walking
6897,W00138,2.3,0.105,-0.0484,0.8465,Walking
6898,W00138,2.35,-0.2305,0.079,0.9291,Walking
6899,W00138,2.4,-0.2119,0.284,0.9655,Walking
6900,W00138,2.45,0.102,0.2393,0.7897,Walking
6901,W00139,0.0,0.0267,0.1255,0.9595,Standing
6902,W00139,0.05,0.0341,0.1051,0.9549,Standing
6903,W00139,0.1,0.0294,0.1167,0.9128,Standing
6904,W00139,0.15,0.0228,0.05,0.9043,Standing
6905,W00139,0.2,0.0663,0.0682,0.9641,Standing
6906,W00139,0.25,-0.0006,0.0274,0.9772,Standing
6907,W00139,0.3,0.0245,0.1429,0.9589,Standing
6908,W00139,0.35,0.0646,0.1351,0.9241,Standing
6909,W00139,0.4,0.0784,0.0752,1.0164,Standing
6910,W00139,0.45,0.0533,0.0706,0.9802,Standing
6911,W00139,0.5,0.0946,0.1375,0.9769,Standing
6912,W00139,0.55,0.1102,0.0726,0.9511,Standing
6913,W00139,0.6,-0.0191,0.0949,0.9509,Standing
6914,W00139,0.65,0.0063,0.1202,1.0462,Standing
6915,W00139,0.7,0.0486,0.1529,1.0486,Standing
6916,W00139,0.75,0.0118,0.1389,1.0085,Standing
6917,W00139,0.8,0.0854,0.1206,0.9613,Standing
6918,W00139,0.85,0.0647,0.1553,0.9264,Standing
6919,W00139,0.9,0.0382,0.0748,0.9807,Standing
6920,W00139,0.95,0.0673,0.0667,0.963,Standing
6921,W00139,1.0,0.0817,0.0599,0.9867,Standing
6922,W00139,1.05,0.0996,0.0625,1.0087,Standing
6923,W00139,1.1,0.0156,0.1734,0.9581,Standing
6924,W00139,1.15,0.1025,0.1403,0.9848,Standing
6925,W00139,1.2,0.0393,0.1597,0.9786,Standing
6926,W00139,1.25,0.0315,0.0513,0.9784,Standing
6927,W00139,1.3,0.0749,0.1423,0.9227,Standing
6928,W00139,1.35,0.0563,0.0998,0.9473,Standing
6929,W00139,1.4,0.0126,0.0317,0.9672,Standing
6930,W00139,1.45,0.0398,0.0656,0.9546,Standing
6931,W00139,1.5,0.0182,0.1078,0.9948,Standing
6932,W00139,1.55,0.0603,0.0724,1.0062,Standing
6933,W00139,1.6,0.1073,0.1024,0.9657,Standing
6934,W00139,1.65,0.0094,0.0732,1.0407,Standing
6935,W00139,1.7,0.0865,0.0714,0.9972,Standing
6936,W00139,1.75,0.0314,0.0578,0.9973,Standing
6937,W00139,1.8,0.0026,0.0833,0.9589,Standing
6938,W00139,1.85,0.097,0.0535,0.9606,Standing
6939,W00139,1.9,0.0412,0.0926,0.9814,Standing
6940,W00139,1.95,0.0456,0.1181,0.9317,Standing
6941,W00139,2.0,0.0172,0.0814,0.9742,Standing
6942,W00139,2.05,0.0773,0.1179,0.9336,Standing
6943,W00139,2.1,0.0281,0.0589,0.9589,Standing
6944,W00139,2.15,0.0437,0.0462,1.0146,Standing
6945,W00139,2.2,0.0616,0.133,0.9743,Standing
6946,W00139,2.25,0.0911,0.0929,0.9714,Standing
6947,W00139,2.3,0.0723,0.1027,1.001,Standing
6948,W00139,2.35,0.0628,0.1062,0.936,Standing
6949,W00139,2.4,0.0538,0.0441,0.9954,Standing
6950,W00139,2.45,0.0332,0.1024,0.9815,Standing
6951,W00140,0.0,0.0828,-0.4568,0.2652,Abnormal Movement
6952,W00140,0.05,-0.245,1.0868,1.1349,Abnormal Movement
6953,W00140,0.1,-0.2074,0.6673,1.0567,Abnormal Movement
6954,W00140,0.15,0.2199,-0.4505,0.867,Abnormal Movement
6955,W00140,0.2,0.1234,0.1318,1.3614,Abnormal Movement
6956,W00140,0.25,1.5486,0.2755,0.4931,Abnormal Movement
6957,W00140,0.3,0.776,0.7586,1.4639,Abnormal Movement
6958,W00140,0.35,1.3473,0.2064,0.1817,Abnormal Movement
6959,W00140,0.4,1.1584,0.7018,1.0328,Abnormal Movement
6960,W00140,0.45,0.6467,0.3668,-0.2808,Abnormal Movement
6961,W00140,0.5,0.6918,-0.2088,0.4737,Abnormal Movement
6962,W00140,0.55,0.6234,0.4302,0.4579,Abnormal Movement
6963,W00140,0.6,0.5264,0.3288,1.4571,Abnormal Movement
6964,W00140,0.65,0.3096,-0.0662,0.0723,Abnormal Movement
6965,W00140,0.7,0.1608,-0.5372,0.7729,Abnormal Movement
6966,W00140,0.75,-0.365,-0.1891,0.8078,Abnormal Movement
6967,W00140,0.8,-0.1412,-0.8663,1.2931,Abnormal Movement
6968,W00140,0.85,-0.7806,-0.6243,0.8366,Abnormal Movement
6969,W00140,0.9,-0.1814,-0.1922,0.6604,Abnormal Movement
6970,W00140,0.95,-0.4211,-0.5913,0.576,Abnormal Movement
6971,W00140,1.0,0.0843,-0.1557,0.0813,Abnormal Movement
6972,W00140,1.05,-0.2814,-0.6159,0.5336,Abnormal Movement
6973,W00140,1.1,0.737,0.5494,0.0049,Abnormal Movement
6974,W00140,1.15,0.173,0.2976,0.8806,Abnormal Movement
6975,W00140,1.2,-0.9027,0.0816,1.1194,Abnormal Movement
6976,W00140,1.25,0.2536,-0.0035,0.7934,Abnormal Movement
6977,W00140,1.3,-0.0139,-0.3927,0.6051,Abnormal Movement
6978,W00140,1.35,0.5998,0.1047,0.8957,Abnormal Movement
6979,W00140,1.4,0.6569,0.4108,1.2535,Abnormal Movement
6980,W00140,1.45,0.6132,-0.5506,-0.27,Abnormal Movement
6981,W00140,1.5,0.7918,0.8389,0.8526,Abnormal Movement
6982,W00140,1.55,0.7916,0.4713,0.6938,Abnormal Movement
6983,W00140,1.6,0.4638,0.1081,1.5277,Abnormal Movement
6984,W00140,1.65,-0.1275,0.661,0.7337,Abnormal Movement
6985,W00140,1.7,0.7229,0.9562,1.0786,Abnormal Movement
6986,W00140,1.75,0.9046,0.3148,0.5542,Abnormal Movement
6987,W00140,1.8,0.6177,0.5929,0.4435,Abnormal Movement
6988,W00140,1.85,-0.0073,0.5692,0.6983,Abnormal Movement
6989,W00140,1.9,-0.3046,0.1208,-0.1497,Abnormal Movement
6990,W00140,1.95,-0.1003,-0.0654,0.3988,Abnormal Movement
6991,W00140,2.0,0.7166,0.433,0.7816,Abnormal Movement
6992,W00140,2.05,0.5198,0.5685,-0.4858,Abnormal Movement
6993,W00140,2.1,-0.7574,-0.0816,-0.0694,Abnormal Movement
6994,W00140,2.15,-0.7323,-0.4225,-0.4749,Abnormal Movement
6995,W00140,2.2,0.1849,-0.292,-0.2538,Abnormal Movement
6996,W00140,2.25,-0.3387,-0.3886,0.1094,Abnormal Movement
6997,W00140,2.3,-0.2875,-0.3017,0.0342,Abnormal Movement
6998,W00140,2.35,-0.7239,-0.0235,0.3362,Abnormal Movement
6999,W00140,2.4,-0.7394,0.2983,0.5901,Abnormal Movement
7000,W00140,2.45,-0.2201,-0.0848,-0.4168,Abnormal Movement
7001,W00141,0.0,0.0285,0.022,1.0097,Standing
7002,W00141,0.05,0.0641,0.0963,0.9804,Standing
7003,W00141,0.1,0.0862,0.145,1.0371,Standing
7004,W00141,0.15,0.0299,0.0879,1.0341,Standing
7005,W00141,0.2,0.091,0.0924,1.0259,Standing
7006,W00141,0.25,0.0292,0.0523,0.9634,Standing
7007,W00141,0.3,0.1235,0.1196,1.0169,Standing
7008,W00141,0.35,0.1233,0.0478,0.9531,Standing
7009,W00141,0.4,0.127,0.1095,0.9649,Standing
7010,W00141,0.45,0.0617,0.0336,0.9685,Standing
7011,W00141,0.5,0.0981,0.0866,1.0444,Standing
7012,W00141,0.55,0.0356,0.0343,1.0144,Standing
7013,W00141,0.6,0.0448,0.0806,0.9981,Standing
7014,W00141,0.65,0.062,0.1211,1.0348,Standing
7015,W00141,0.7,0.0542,0.1426,0.9956,Standing
7016,W00141,0.75,0.1338,0.1236,1.0016,Standing
7017,W00141,0.8,0.0404,0.146,1.0277,Standing
7018,W00141,0.85,0.0517,0.1022,0.9671,Standing
7019,W00141,0.9,0.1,0.1169,0.9665,Standing
7020,W00141,0.95,0.0457,0.1178,1.011,Standing
7021,W00141,1.0,0.0722,0.0551,0.9846,Standing
7022,W00141,1.05,0.0856,0.0993,1.0256,Standing
7023,W00141,1.1,0.0245,0.1099,1.0478,Standing
7024,W00141,1.15,0.009,0.1107,0.9724,Standing
7025,W00141,1.2,0.116,0.0711,0.9718,Standing
7026,W00141,1.25,0.0427,0.1045,0.9798,Standing
7027,W00141,1.3,0.0319,0.1529,0.9848,Standing
7028,W00141,1.35,0.0647,0.0881,1.007,Standing
7029,W00141,1.4,0.0861,0.1306,0.964,Standing
7030,W00141,1.45,0.0427,0.1228,0.9142,Standing
7031,W00141,1.5,0.0175,0.1125,0.9217,Standing
7032,W00141,1.55,0.047,0.0568,0.9553,Standing
7033,W00141,1.6,0.1252,0.1062,1.0405,Standing
7034,W00141,1.65,0.0112,0.1104,0.992,Standing
7035,W00141,1.7,0.0188,0.0957,1.0034,Standing
7036,W00141,1.75,0.0504,0.0497,0.9664,Standing
7037,W00141,1.8,0.0429,0.1296,0.9087,Standing
7038,W00141,1.85,0.0701,0.1243,0.9606,Standing
7039,W00141,1.9,0.0314,0.052,1.0125,Standing
7040,W00141,1.95,0.0205,0.0792,0.9984,Standing
7041,W00141,2.0,-0.0,0.0864,0.979,Standing
7042,W00141,2.05,0.0374,0.0907,1.0096,Standing
7043,W00141,2.1,-0.027,0.0762,0.9312,Standing
7044,W00141,2.15,-0.0179,0.0746,0.9823,Standing
7045,W00141,2.2,0.0346,0.1098,1.0093,Standing
7046,W00141,2.25,-0.0106,0.0703,0.9782,Standing
7047,W00141,2.3,0.0079,0.0956,0.967,Standing
7048,W00141,2.35,0.0337,0.1041,0.9307,Standing
7049,W00141,2.4,0.0544,0.1369,0.9509,Standing
7050,W00141,2.45,0.0563,0.1232,0.9552,Standing
7051,W00142,0.0,0.061,0.0678,0.99,Standing
7052,W00142,0.05,0.0701,0.0652,0.9965,Standing
7053,W00142,0.1,0.0414,0.0661,0.9683,Standing
7054,W00142,0.15,0.0714,0.1121,0.9194,Standing
7055,W00142,0.2,0.0696,0.0927,0.9987,Standing
7056,W00142,0.25,0.0148,0.1003,0.9901,Standing
7057,W00142,0.3,0.0665,0.1321,1.0111,Standing
7058,W00142,0.35,0.0354,0.1114,0.9824,Standing
7059,W00142,0.4,0.0713,0.1103,1.016,Standing
7060,W00142,0.45,0.0745,0.1135,0.9348,Standing
7061,W00142,0.5,0.0951,0.1114,1.0656,Standing
7062,W00142,0.55,0.0561,0.0875,1.0071,Standing
7063,W00142,0.6,0.0658,0.0329,0.9759,Standing
7064,W00142,0.65,0.0979,0.0614,0.9863,Standing
7065,W00142,0.7,0.0471,0.1122,0.9786,Standing
7066,W00142,0.75,0.0291,0.0761,0.9903,Standing
7067,W00142,0.8,0.0791,0.0498,0.9607,Standing
7068,W00142,0.85,0.0207,0.0974,1.0513,Standing
7069,W00142,0.9,0.0684,0.1182,1.0008,Standing
7070,W00142,0.95,0.1325,0.0655,0.9688,Standing
7071,W00142,1.0,0.0285,0.0957,1.0129,Standing
7072,W00142,1.05,0.0422,0.0548,1.0098,Standing
7073,W00142,1.1,0.0472,0.1374,0.986,Standing
7074,W00142,1.15,0.0067,0.124,0.959,Standing
7075,W00142,1.2,0.0582,0.1207,1.0425,Standing
7076,W00142,1.25,0.0568,0.078,1.0157,Standing
7077,W00142,1.3,0.0447,0.1318,0.9962,Standing
7078,W00142,1.35,0.0787,0.0562,0.916,Standing
7079,W00142,1.4,0.0079,0.1004,0.9776,Standing
7080,W00142,1.45,0.0692,0.1292,0.994,Standing
7081,W00142,1.5,0.0528,0.0589,0.8887,Standing
7082,W00142,1.55,0.0557,0.1414,1.0164,Standing
7083,W00142,1.6,-0.0033,0.0795,0.9887,Standing
7084,W00142,1.65,0.0233,0.1183,0.9956,Standing
7085,W00142,1.7,0.0594,0.1105,0.9683,Standing
7086,W00142,1.75,-0.0019,0.0588,0.9578,Standing
7087,W00142,1.8,0.0901,0.1103,1.0247,Standing
7088,W00142,1.85,0.0082,0.0919,0.9488,Standing
7089,W00142,1.9,0.0264,0.0784,1.0079,Standing
7090,W00142,1.95,0.0305,0.0751,0.9486,Standing
7091,W00142,2.0,0.032,0.0569,0.945,Standing
7092,W00142,2.05,0.0432,0.1365,0.9678,Standing
7093,W00142,2.1,0.0859,0.1379,1.0054,Standing
7094,W00142,2.15,0.0191,0.1654,0.9971,Standing
7095,W00142,2.2,0.0215,0.0612,0.9592,Standing
7096,W00142,2.25,0.1077,0.0939,0.9154,Standing
7097,W00142,2.3,0.0881,0.1186,0.9796,Standing
7098,W00142,2.35,0.129,0.0654,0.9849,Standing
7099,W00142,2.4,0.0302,0.0991,0.9697,Standing
7100,W00142,2.45,0.0553,0.0668,0.9846,Standing
7101,W00143,0.0,0.0528,0.2351,0.9394,Walking
7102,W00143,0.05,0.1108,0.1959,1.0419,Walking
7103,W00143,0.1,0.0685,0.1914,0.8656,Walking
7104,W00143,0.15,-0.0549,0.1487,0.9802,Walking
7105,W00143,0.2,0.0272,0.052,0.7779,Walking
7106,W00143,0.25,-0.2529,0.0057,0.6827,Walking
7107,W00143,0.3,-0.1209,-0.1642,0.8878,Walking
7108,W00143,0.35,-0.0882,-0.0432,0.8644,Walking
7109,W00143,0.4,-0.048,-0.1177,0.883,Walking
7110,W00143,0.45,0.0584,0.1206,0.884,Walking
7111,W00143,0.5,0.088,0.1246,0.933,Walking
7112,W00143,0.55,0.3242,0.1981,0.9612,Walking
7113,W00143,0.6,0.2705,0.0751,1.0416,Walking
7114,W00143,0.65,0.2623,0.1793,0.9944,Walking
7115,W00143,0.7,0.3594,0.3494,0.9792,Walking
7116,W00143,0.75,0.3386,0.1176,1.1044,Walking
7117,W00143,0.8,0.2221,0.1623,1.0907,Walking
7118,W00143,0.85,0.079,0.2165,0.9269,Walking
7119,W00143,0.9,-0.0431,0.2705,0.9583,Walking
7120,W00143,0.95,0.1151,0.2388,0.9249,Walking
7121,W00143,1.0,0.0291,0.1134,0.715,Walking
7122,W00143,1.05,-0.0403,0.0321,0.9705,Walking
7123,W00143,1.1,-0.175,0.0841,0.9626,Walking
7124,W00143,1.15,-0.1896,-0.011,0.9549,Walking
7125,W00143,1.2,-0.1722,0.0453,0.9039,Walking
7126,W00143,1.25,-0.0039,0.0407,0.925,Walking
7127,W00143,1.3,0.0469,0.1758,0.9521,Walking
7128,W00143,1.35,0.1754,-0.0207,0.9826,Walking
7129,W00143,1.4,0.1539,0.1172,1.0991,Walking
7130,W00143,1.45,0.1928,0.2639,1.0211,Walking
7131,W00143,1.5,0.2274,0.306,1.0887,Walking
7132,W00143,1.55,0.323,0.2577,1.042,Walking
7133,W00143,1.6,0.3273,0.3598,1.0555,Walking
7134,W00143,1.65,0.4094,0.2061,1.0325,Walking
7135,W00143,1.7,0.3426,0.1696,1.0125,Walking
7136,W00143,1.75,0.029,0.0939,1.0523,Walking
7137,W00143,1.8,0.0145,0.1158,1.1269,Walking
7138,W00143,1.85,0.0803,0.2025,0.9148,Walking
7139,W00143,1.9,-0.0561,0.1523,0.8753,Walking
7140,W00143,1.95,-0.0378,0.09,0.8853,Walking
7141,W00143,2.0,-0.0311,0.0062,0.8465,Walking
7142,W00143,2.05,-0.1693,0.0358,0.7255,Walking
7143,W00143,2.1,-0.0654,0.0421,0.7804,Walking
7144,W00143,2.15,-0.0642,0.083,0.9922,Walking
7145,W00143,2.2,0.1618,0.0576,1.0876,Walking
7146,W00143,2.25,0.1397,0.2362,0.9417,Walking
7147,W00143,2.3,0.198,0.2282,0.8885,Walking
7148,W00143,2.35,0.1986,0.2728,1.1423,Walking
7149,W00143,2.4,0.2988,0.2812,1.0694,Walking
7150,W00143,2.45,0.269,0.2333,1.0688,Walking
7151,W00144,0.0,0.0368,0.0669,1.0144,Standing
